DATE,DEXUSEU,year,month,day
19/5/2011,1.4254,,,
20/5/2011,1.4172,,,
23/5/2011,1.4015,,,
24/5/2011,1.4107,,,
25/5/2011,1.4102,,,
26/5/2011,1.4088,,,
27/5/2011,1.4287,,,
30/5/2011,.,,,
31/5/2011,1.4376,,,
1/6/2011,1.4431,,,
2/6/2011,1.4426,,,
3/6/2011,1.4604,,,
6/6/2011,1.462,,,
7/6/2011,1.4675,,,
8/6/2011,1.4587,,,
9/6/2011,1.4534,,,
10/6/2011,1.4365,,,
13/6/2011,1.4368,,,
14/6/2011,1.4473,,,
15/6/2011,1.4221,,,
16/6/2011,1.4155,,,
17/6/2011,1.4326,,,
20/6/2011,1.432,,,
21/6/2011,1.4399,,,
22/6/2011,1.4403,,,
23/6/2011,1.4166,,,
24/6/2011,1.4189,,,
27/6/2011,1.4282,,,
28/6/2011,1.4368,,,
29/6/2011,1.4428,,,
30/6/2011,1.4523,,,
1/7/2011,1.4508,,,
4/7/2011,.,,,
5/7/2011,1.447,,,
6/7/2011,1.4329,,,
7/7/2011,1.4349,,,
8/7/2011,1.4251,,,
11/7/2011,1.4034,,,
12/7/2011,1.4014,,,
13/7/2011,1.4167,,,
14/7/2011,1.4182,,,
15/7/2011,1.4156,,,
18/7/2011,1.4042,,,
19/7/2011,1.4156,,,
20/7/2011,1.4188,,,
21/7/2011,1.4372,,,
22/7/2011,1.4366,,,
25/7/2011,1.4357,,,
26/7/2011,1.4495,,,
27/7/2011,1.4373,,,
28/7/2011,1.4303,,,
29/7/2011,1.4388,,,
1/8/2011,1.4202,,,
2/8/2011,1.4232,,,
3/8/2011,1.432,,,
4/8/2011,1.4158,,,
5/8/2011,1.4158,,,
8/8/2011,1.4241,,,
9/8/2011,1.4242,,,
10/8/2011,1.4193,,,
11/8/2011,1.423,,,
12/8/2011,1.4239,,,
15/8/2011,1.4452,,,
16/8/2011,1.4421,,,
17/8/2011,1.4436,,,
18/8/2011,1.432,,,
19/8/2011,1.4408,,,
22/8/2011,1.4384,,,
23/8/2011,1.4431,,,
24/8/2011,1.4402,,,
25/8/2011,1.438,,,
26/8/2011,1.4463,,,
29/8/2011,1.451,,,
30/8/2011,1.4435,,,
31/8/2011,1.4406,,,
1/9/2011,1.4283,,,
2/9/2011,1.4203,,,
5/9/2011,.,,,
6/9/2011,1.3999,,,
7/9/2011,1.4058,,,
8/9/2011,1.3947,,,
9/9/2011,1.3666,,,
12/9/2011,1.3635,,,
13/9/2011,1.368,,,
14/9/2011,1.371,,,
15/9/2011,1.3858,,,
16/9/2011,1.3783,,,
19/9/2011,1.3636,,,
20/9/2011,1.3697,,,
21/9/2011,1.3724,,,
22/9/2011,1.3446,,,
23/9/2011,1.3518,,,
26/9/2011,1.3516,,,
27/9/2011,1.3606,,,
28/9/2011,1.3628,,,
29/9/2011,1.3639,,,
30/9/2011,1.3449,,,
3/10/2011,1.3281,,,
4/10/2011,1.3294,,,
5/10/2011,1.3328,,,
6/10/2011,1.3408,,,
7/10/2011,1.3512,,,
10/10/2011,.,,,
11/10/2011,1.3657,,,
12/10/2011,1.3805,,,
13/10/2011,1.373,,,
14/10/2011,1.3861,,,
17/10/2011,1.377,,,
18/10/2011,1.3719,,,
19/10/2011,1.3775,,,
20/10/2011,1.3672,,,
21/10/2011,1.3873,,,
24/10/2011,1.3932,,,
25/10/2011,1.3911,,,
26/10/2011,1.3838,,,
27/10/2011,1.4172,,,
28/10/2011,1.4164,,,
31/10/2011,1.3947,,,
1/11/2011,1.3676,,,
2/11/2011,1.3803,,,
3/11/2011,1.3744,,,
4/11/2011,1.3761,,,
7/11/2011,1.3744,,,
8/11/2011,1.3785,,,
9/11/2011,1.3596,,,
10/11/2011,1.36,,,
11/11/2011,.,,,
14/11/2011,1.3625,,,
15/11/2011,1.3524,,,
16/11/2011,1.3505,,,
17/11/2011,1.3522,,,
18/11/2011,1.3521,,,
21/11/2011,1.3525,,,
22/11/2011,1.35,,,
23/11/2011,1.3347,,,
24/11/2011,.,,,
25/11/2011,1.3244,,,
28/11/2011,1.3334,,,
29/11/2011,1.3343,,,
30/11/2011,1.3453,,,
1/12/2011,1.3487,,,
2/12/2011,1.3386,,,
5/12/2011,1.3463,,,
6/12/2011,1.3397,,,
7/12/2011,1.3386,,,
8/12/2011,1.3324,,,
9/12/2011,1.3368,,,
12/12/2011,1.3188,,,
13/12/2011,1.3094,,,
14/12/2011,1.2972,,,
15/12/2011,1.3013,,,
16/12/2011,1.3025,,,
19/12/2011,1.3017,,,
20/12/2011,1.3076,,,
21/12/2011,1.304,,,
22/12/2011,1.3045,,,
23/12/2011,1.304,,,
26/12/2011,.,,,
27/12/2011,1.3074,,,
28/12/2011,1.2926,,,
29/12/2011,1.2952,,,
30/12/2011,1.2973,,,
2/1/2012,.,,,
3/1/2012,1.3061,,,
4/1/2012,1.293,,,
5/1/2012,1.2783,,,
6/1/2012,1.2723,,,
9/1/2012,1.2745,,,
10/1/2012,1.2782,,,
11/1/2012,1.2686,,,
12/1/2012,1.2818,,,
13/1/2012,1.2682,,,
16/1/2012,.,,,
17/1/2012,1.274,,,
18/1/2012,1.2825,,,
19/1/2012,1.2937,,,
20/1/2012,1.2948,,,
23/1/2012,1.3035,,,
24/1/2012,1.3004,,,
25/1/2012,1.2978,,,
26/1/2012,1.3152,,,
27/1/2012,1.3192,,,
30/1/2012,1.3123,,,
31/1/2012,1.3053,,,
1/2/2012,1.3179,,,
2/2/2012,1.3167,,,
3/2/2012,1.3106,,,
6/2/2012,1.313,,,
7/2/2012,1.3244,,,
8/2/2012,1.3253,,,
9/2/2012,1.3297,,,
10/2/2012,1.3187,,,
13/2/2012,1.3211,,,
14/2/2012,1.3149,,,
15/2/2012,1.3087,,,
16/2/2012,1.311,,,
17/2/2012,1.3149,,,
20/2/2012,.,,,
21/2/2012,1.3255,,,
22/2/2012,1.3251,,,
23/2/2012,1.3308,,,
24/2/2012,1.3463,,,
27/2/2012,1.341,,,
28/2/2012,1.3452,,,
29/2/2012,1.3359,,,
1/3/2012,1.332,,,
2/3/2012,1.3202,,,
5/3/2012,1.3226,,,
6/3/2012,1.3114,,,
7/3/2012,1.3149,,,
8/3/2012,1.3256,,,
9/3/2012,1.3108,,,
12/3/2012,1.3141,,,
13/3/2012,1.3109,,,
14/3/2012,1.3025,,,
15/3/2012,1.307,,,
16/3/2012,1.3171,,,
19/3/2012,1.3242,,,
20/3/2012,1.3222,,,
21/3/2012,1.319,,,
22/3/2012,1.3194,,,
23/3/2012,1.3263,,,
26/3/2012,1.3328,,,
27/3/2012,1.3336,,,
28/3/2012,1.33,,,
29/3/2012,1.3265,,,
30/3/2012,1.3334,,,
2/4/2012,1.3325,,,
3/4/2012,1.3337,,,
4/4/2012,1.3126,,,
5/4/2012,1.3064,,,
6/4/2012,1.3089,,,
9/4/2012,1.3087,,,
10/4/2012,1.3068,,,
11/4/2012,1.3104,,,
12/4/2012,1.3171,,,
13/4/2012,1.3082,,,
16/4/2012,1.3067,,,
17/4/2012,1.3123,,,
18/4/2012,1.3122,,,
19/4/2012,1.3132,,,
20/4/2012,1.3212,,,
23/4/2012,1.3129,,,
24/4/2012,1.3207,,,
25/4/2012,1.321,,,
26/4/2012,1.3232,,,
27/4/2012,1.3248,,,
30/4/2012,1.3229,,,
1/5/2012,1.3226,,,
2/5/2012,1.3154,,,
3/5/2012,1.3147,,,
4/5/2012,1.3091,,,
7/5/2012,1.3052,,,
8/5/2012,1.3015,,,
9/5/2012,1.2954,,,
10/5/2012,1.2959,,,
11/5/2012,1.2937,,,
14/5/2012,1.2847,,,
15/5/2012,1.2769,,,
16/5/2012,1.273,,,
17/5/2012,1.2709,,,
18/5/2012,1.2721,,,
21/5/2012,1.2769,,,
22/5/2012,1.2735,,,
23/5/2012,1.2569,,,
24/5/2012,1.2583,,,
25/5/2012,1.2518,,,
28/5/2012,.,,,
29/5/2012,1.2488,,,
30/5/2012,1.2405,,,
31/5/2012,1.2364,,,
1/6/2012,1.242,,,
4/6/2012,1.2495,,,
5/6/2012,1.2437,,,
6/6/2012,1.2535,,,
7/6/2012,1.2568,,,
8/6/2012,1.2482,,,
11/6/2012,1.2504,,,
12/6/2012,1.2477,,,
13/6/2012,1.2596,,,
14/6/2012,1.2608,,,
15/6/2012,1.2633,,,
18/6/2012,1.2578,,,
19/6/2012,1.2692,,,
20/6/2012,1.2703,,,
21/6/2012,1.2586,,,
22/6/2012,1.2545,,,
25/6/2012,1.248,,,
26/6/2012,1.2471,,,
27/6/2012,1.2457,,,
28/6/2012,1.2433,,,
29/6/2012,1.2668,,,
2/7/2012,1.2584,,,
3/7/2012,1.262,,,
4/7/2012,.,,,
5/7/2012,1.2384,,,
6/7/2012,1.2283,,,
9/7/2012,1.2299,,,
10/7/2012,1.2255,,,
11/7/2012,1.2244,,,
12/7/2012,1.2199,,,
13/7/2012,1.2232,,,
16/7/2012,1.2267,,,
17/7/2012,1.2234,,,
18/7/2012,1.2261,,,
19/7/2012,1.2257,,,
20/7/2012,1.2176,,,
23/7/2012,1.2126,,,
24/7/2012,1.2062,,,
25/7/2012,1.2132,,,
26/7/2012,1.228,,,
27/7/2012,1.237,,,
30/7/2012,1.225,,,
31/7/2012,1.2315,,,
1/8/2012,1.2299,,,
2/8/2012,1.2149,,,
3/8/2012,1.239,,,
6/8/2012,1.2422,,,
7/8/2012,1.2422,,,
8/8/2012,1.2364,,,
9/8/2012,1.2278,,,
10/8/2012,1.2298,,,
13/8/2012,1.2339,,,
14/8/2012,1.2329,,,
15/8/2012,1.2288,,,
16/8/2012,1.2356,,,
17/8/2012,1.2315,,,
20/8/2012,1.2343,,,
21/8/2012,1.2472,,,
22/8/2012,1.2472,,,
23/8/2012,1.2583,,,
24/8/2012,1.2533,,,
27/8/2012,1.2514,,,
28/8/2012,1.2564,,,
29/8/2012,1.2538,,,
30/8/2012,1.2497,,,
31/8/2012,1.2578,,,
3/9/2012,.,,,
4/9/2012,1.2566,,,
5/9/2012,1.2603,,,
6/9/2012,1.2626,,,
7/9/2012,1.2796,,,
10/9/2012,1.2795,,,
11/9/2012,1.2858,,,
12/9/2012,1.2894,,,
13/9/2012,1.2912,,,
14/9/2012,1.3142,,,
17/9/2012,1.3125,,,
18/9/2012,1.3051,,,
19/9/2012,1.3065,,,
20/9/2012,1.2948,,,
21/9/2012,1.299,,,
24/9/2012,1.2909,,,
25/9/2012,1.2945,,,
26/9/2012,1.2852,,,
27/9/2012,1.2874,,,
28/9/2012,1.2856,,,
1/10/2012,1.29,,,
2/10/2012,1.2951,,,
3/10/2012,1.2909,,,
4/10/2012,1.3001,,,
5/10/2012,1.3059,,,
8/10/2012,.,,,
9/10/2012,1.2876,,,
10/10/2012,1.2888,,,
11/10/2012,1.2928,,,
12/10/2012,1.2946,,,
15/10/2012,1.295,,,
16/10/2012,1.3036,,,
17/10/2012,1.3133,,,
18/10/2012,1.3106,,,
19/10/2012,1.3022,,,
22/10/2012,1.3063,,,
23/10/2012,1.2971,,,
24/10/2012,1.2946,,,
25/10/2012,1.2958,,,
26/10/2012,1.2938,,,
29/10/2012,1.2906,,,
30/10/2012,1.2979,,,
31/10/2012,1.2958,,,
1/11/2012,1.2937,,,
2/11/2012,1.2848,,,
5/11/2012,1.279,,,
6/11/2012,1.2818,,,
7/11/2012,1.2759,,,
8/11/2012,1.274,,,
9/11/2012,1.2715,,,
12/11/2012,.,,,
13/11/2012,1.2716,,,
14/11/2012,1.274,,,
15/11/2012,1.2783,,,
16/11/2012,1.2715,,,
19/11/2012,1.2806,,,
20/11/2012,1.2814,,,
21/11/2012,1.2816,,,
22/11/2012,.,,,
23/11/2012,1.2959,,,
26/11/2012,1.2966,,,
27/11/2012,1.294,,,
28/11/2012,1.2923,,,
29/11/2012,1.2953,,,
30/11/2012,1.301,,,
3/12/2012,1.3066,,,
4/12/2012,1.3081,,,
5/12/2012,1.3077,,,
6/12/2012,1.2968,,,
7/12/2012,1.2942,,,
10/12/2012,1.293,,,
11/12/2012,1.2992,,,
12/12/2012,1.3038,,,
13/12/2012,1.3077,,,
14/12/2012,1.3134,,,
17/12/2012,1.3169,,,
18/12/2012,1.3224,,,
19/12/2012,1.326,,,
20/12/2012,1.3224,,,
21/12/2012,1.3166,,,
24/12/2012,1.3179,,,
25/12/2012,.,,,
26/12/2012,1.3228,,,
27/12/2012,1.3228,,,
28/12/2012,1.322,,,
31/12/2012,1.3186,,,
1/1/2013,.,,,
2/1/2013,1.3195,,,
3/1/2013,1.311,,,
4/1/2013,1.3047,,,
7/1/2013,1.3099,,,
8/1/2013,1.3068,,,
9/1/2013,1.3078,,,
10/1/2013,1.322,,,
11/1/2013,1.3353,,,
14/1/2013,1.3369,,,
15/1/2013,1.3342,,,
16/1/2013,1.3305,,,
17/1/2013,1.3356,,,
18/1/2013,1.3303,,,
21/1/2013,.,,,
22/1/2013,1.3304,,,
23/1/2013,1.3308,,,
24/1/2013,1.3378,,,
25/1/2013,1.3456,,,
28/1/2013,1.3459,,,
29/1/2013,1.3484,,,
30/1/2013,1.3564,,,
31/1/2013,1.3584,,,
1/2/2013,1.3692,,,
4/2/2013,1.3527,,,
5/2/2013,1.3569,,,
6/2/2013,1.3528,,,
7/2/2013,1.3382,,,
8/2/2013,1.3366,,,
11/2/2013,1.3414,,,
12/2/2013,1.345,,,
13/2/2013,1.3448,,,
14/2/2013,1.3334,,,
15/2/2013,1.3362,,,
18/2/2013,.,,,
19/2/2013,1.3387,,,
20/2/2013,1.335,,,
21/2/2013,1.3204,,,
22/2/2013,1.3166,,,
25/2/2013,1.3172,,,
26/2/2013,1.3054,,,
27/2/2013,1.3104,,,
28/2/2013,1.3079,,,
1/3/2013,1.2988,,,
4/3/2013,1.2996,,,
5/3/2013,1.3019,,,
6/3/2013,1.299,,,
7/3/2013,1.3098,,,
8/3/2013,1.2992,,,
11/3/2013,1.3014,,,
12/3/2013,1.3023,,,
13/3/2013,1.2949,,,
14/3/2013,1.2974,,,
15/3/2013,1.3076,,,
18/3/2013,1.2956,,,
19/3/2013,1.2888,,,
20/3/2013,1.295,,,
21/3/2013,1.2928,,,
22/3/2013,1.2996,,,
25/3/2013,1.2881,,,
26/3/2013,1.2858,,,
27/3/2013,1.2782,,,
28/3/2013,1.2842,,,
29/3/2013,1.2816,,,
1/4/2013,1.2857,,,
2/4/2013,1.2836,,,
3/4/2013,1.2847,,,
4/4/2013,1.2854,,,
5/4/2013,1.3027,,,
8/4/2013,1.3008,,,
9/4/2013,1.3092,,,
10/4/2013,1.306,,,
11/4/2013,1.3124,,,
12/4/2013,1.3094,,,
15/4/2013,1.3082,,,
16/4/2013,1.3141,,,
17/4/2013,1.3049,,,
18/4/2013,1.3072,,,
19/4/2013,1.3066,,,
22/4/2013,1.305,,,
23/4/2013,1.3012,,,
24/4/2013,1.2997,,,
25/4/2013,1.3004,,,
26/4/2013,1.3024,,,
29/4/2013,1.309,,,
30/4/2013,1.3168,,,
1/5/2013,1.3192,,,
2/5/2013,1.3066,,,
3/5/2013,1.3112,,,
6/5/2013,1.3067,,,
7/5/2013,1.3085,,,
8/5/2013,1.3177,,,
9/5/2013,1.3105,,,
10/5/2013,1.2955,,,
13/5/2013,1.2981,,,
14/5/2013,1.2969,,,
15/5/2013,1.2857,,,
16/5/2013,1.2898,,,
17/5/2013,1.2818,,,
20/5/2013,1.2865,,,
21/5/2013,1.291,,,
22/5/2013,1.2864,,,
23/5/2013,1.2944,,,
24/5/2013,1.292,,,
27/5/2013,.,,,
28/5/2013,1.287,,,
29/5/2013,1.2944,,,
30/5/2013,1.3042,,,
31/5/2013,1.2988,,,
3/6/2013,1.3098,,,
4/6/2013,1.3075,,,
5/6/2013,1.3088,,,
6/6/2013,1.3248,,,
7/6/2013,1.3242,,,
10/6/2013,1.3234,,,
11/6/2013,1.3278,,,
12/6/2013,1.3354,,,
13/6/2013,1.3314,,,
14/6/2013,1.333,,,
17/6/2013,1.3341,,,
18/6/2013,1.3407,,,
19/6/2013,1.3404,,,
20/6/2013,1.3214,,,
21/6/2013,1.3113,,,
24/6/2013,1.3091,,,
25/6/2013,1.308,,,
26/6/2013,1.3006,,,
27/6/2013,1.3016,,,
28/6/2013,1.301,,,
1/7/2013,1.306,,,
2/7/2013,1.3017,,,
3/7/2013,1.3005,,,
4/7/2013,.,,,
5/7/2013,1.2831,,,
8/7/2013,1.2863,,,
9/7/2013,1.2774,,,
10/7/2013,1.2846,,,
11/7/2013,1.3046,,,
12/7/2013,1.3048,,,
15/7/2013,1.3039,,,
16/7/2013,1.3144,,,
17/7/2013,1.3094,,,
18/7/2013,1.3078,,,
19/7/2013,1.3142,,,
22/7/2013,1.3193,,,
23/7/2013,1.3212,,,
24/7/2013,1.3228,,,
25/7/2013,1.3234,,,
26/7/2013,1.3269,,,
29/7/2013,1.3262,,,
30/7/2013,1.3266,,,
31/7/2013,1.3282,,,
1/8/2013,1.3217,,,
2/8/2013,1.3268,,,
5/8/2013,1.3257,,,
6/8/2013,1.3296,,,
7/8/2013,1.3329,,,
8/8/2013,1.3392,,,
9/8/2013,1.3338,,,
12/8/2013,1.3312,,,
13/8/2013,1.3247,,,
14/8/2013,1.3256,,,
15/8/2013,1.3263,,,
16/8/2013,1.3321,,,
19/8/2013,1.3348,,,
20/8/2013,1.3426,,,
21/8/2013,1.3368,,,
22/8/2013,1.3362,,,
23/8/2013,1.3392,,,
26/8/2013,1.3369,,,
27/8/2013,1.3387,,,
28/8/2013,1.3326,,,
29/8/2013,1.3228,,,
30/8/2013,1.3196,,,
2/9/2013,.,,,
3/9/2013,1.3164,,,
4/9/2013,1.3212,,,
5/9/2013,1.312,,,
6/9/2013,1.3166,,,
9/9/2013,1.326,,,
10/9/2013,1.326,,,
11/9/2013,1.3301,,,
12/9/2013,1.3315,,,
13/9/2013,1.3276,,,
16/9/2013,1.335,,,
17/9/2013,1.3357,,,
18/9/2013,1.3351,,,
19/9/2013,1.3527,,,
20/9/2013,1.3522,,,
23/9/2013,1.352,,,
24/9/2013,1.349,,,
25/9/2013,1.3536,,,
26/9/2013,1.3484,,,
27/9/2013,1.3537,,,
30/9/2013,1.3535,,,
1/10/2013,1.3534,,,
2/10/2013,1.3592,,,
3/10/2013,1.3642,,,
4/10/2013,1.3582,,,
7/10/2013,1.3569,,,
8/10/2013,1.3582,,,
9/10/2013,1.3513,,,
10/10/2013,1.3535,,,
11/10/2013,1.3559,,,
14/10/2013,.,,,
15/10/2013,1.3494,,,
16/10/2013,1.349,,,
17/10/2013,1.3664,,,
18/10/2013,1.3693,,,
21/10/2013,1.3672,,,
22/10/2013,1.3778,,,
23/10/2013,1.3786,,,
24/10/2013,1.381,,,
25/10/2013,1.3794,,,
28/10/2013,1.3786,,,
29/10/2013,1.377,,,
30/10/2013,1.3771,,,
31/10/2013,1.3594,,,
1/11/2013,1.3488,,,
4/11/2013,1.3516,,,
5/11/2013,1.347,,,
6/11/2013,1.353,,,
7/11/2013,1.339,,,
8/11/2013,1.3357,,,
11/11/2013,.,,,
12/11/2013,1.3428,,,
13/11/2013,1.3456,,,
14/11/2013,1.3468,,,
15/11/2013,1.348,,,
18/11/2013,1.352,,,
19/11/2013,1.3529,,,
20/11/2013,1.3451,,,
21/11/2013,1.347,,,
22/11/2013,1.3547,,,
25/11/2013,1.3502,,,
26/11/2013,1.3555,,,
27/11/2013,1.3563,,,
28/11/2013,.,,,
29/11/2013,1.3606,,,
2/12/2013,1.3552,,,
3/12/2013,1.3604,,,
4/12/2013,1.3555,,,
5/12/2013,1.3664,,,
6/12/2013,1.369,,,
9/12/2013,1.3726,,,
10/12/2013,1.3765,,,
11/12/2013,1.3798,,,
12/12/2013,1.3752,,,
13/12/2013,1.3724,,,
16/12/2013,1.3757,,,
17/12/2013,1.3748,,,
18/12/2013,1.3766,,,
19/12/2013,1.3666,,,
20/12/2013,1.3673,,,
23/12/2013,1.3701,,,
24/12/2013,1.3676,,,
25/12/2013,.,,,
26/12/2013,1.369,,,
27/12/2013,1.3766,,,
30/12/2013,1.3816,,,
31/12/2013,1.3779,,,
1/1/2014,.,,,
2/1/2014,1.367,,,
3/1/2014,1.3606,,,
6/1/2014,1.3636,,,
7/1/2014,1.3618,,,
8/1/2014,1.3586,,,
9/1/2014,1.3591,,,
10/1/2014,1.3664,,,
13/1/2014,1.3647,,,
14/1/2014,1.3682,,,
15/1/2014,1.3604,,,
16/1/2014,1.36,,,
17/1/2014,1.3554,,,
20/1/2014,.,,,
21/1/2014,1.356,,,
22/1/2014,1.3546,,,
23/1/2014,1.368,,,
24/1/2014,1.368,,,
27/1/2014,1.3679,,,
28/1/2014,1.3662,,,
29/1/2014,1.3663,,,
30/1/2014,1.3549,,,
31/1/2014,1.35,,,
3/2/2014,1.3523,,,
4/2/2014,1.3507,,,
5/2/2014,1.3519,,,
6/2/2014,1.3604,,,
7/2/2014,1.3614,,,
10/2/2014,1.3644,,,
11/2/2014,1.3654,,,
12/2/2014,1.3592,,,
13/2/2014,1.3669,,,
14/2/2014,1.369,,,
17/2/2014,.,,,
18/2/2014,1.3758,,,
19/2/2014,1.3762,,,
20/2/2014,1.369,,,
21/2/2014,1.3722,,,
24/2/2014,1.3744,,,
25/2/2014,1.3749,,,
26/2/2014,1.3668,,,
27/2/2014,1.3724,,,
28/2/2014,1.3806,,,
3/3/2014,1.3763,,,
4/3/2014,1.3731,,,
5/3/2014,1.3734,,,
6/3/2014,1.3848,,,
7/3/2014,1.3868,,,
10/3/2014,1.388,,,
11/3/2014,1.3867,,,
12/3/2014,1.3904,,,
13/3/2014,1.3927,,,
14/3/2014,1.3924,,,
17/3/2014,1.3927,,,
18/3/2014,1.3913,,,
19/3/2014,1.391,,,
20/3/2014,1.3784,,,
21/3/2014,1.3783,,,
24/3/2014,1.3784,,,
25/3/2014,1.3777,,,
26/3/2014,1.3786,,,
27/3/2014,1.3752,,,
28/3/2014,1.3753,,,
31/3/2014,1.3777,,,
1/4/2014,1.3804,,,
2/4/2014,1.3761,,,
3/4/2014,1.3708,,,
4/4/2014,1.3704,,,
7/4/2014,1.3745,,,
8/4/2014,1.3802,,,
9/4/2014,1.3816,,,
10/4/2014,1.3892,,,
11/4/2014,1.3898,,,
14/4/2014,1.3824,,,
15/4/2014,1.3806,,,
16/4/2014,1.382,,,
17/4/2014,1.3832,,,
18/4/2014,1.3816,,,
21/4/2014,1.379,,,
22/4/2014,1.3804,,,
23/4/2014,1.3814,,,
24/4/2014,1.3828,,,
25/4/2014,1.3838,,,
28/4/2014,1.3844,,,
29/4/2014,1.3808,,,
30/4/2014,1.387,,,
1/5/2014,1.3867,,,
2/5/2014,1.3864,,,
5/5/2014,1.3884,,,
6/5/2014,1.3924,,,
7/5/2014,1.3917,,,
8/5/2014,1.3864,,,
9/5/2014,1.3763,,,
12/5/2014,1.376,,,
13/5/2014,1.3711,,,
14/5/2014,1.3718,,,
15/5/2014,1.3712,,,
16/5/2014,1.3708,,,
19/5/2014,1.3716,,,
20/5/2014,1.3702,,,
21/5/2014,1.3657,,,
22/5/2014,1.3652,,,
23/5/2014,1.3628,,,
26/5/2014,.,,,
27/5/2014,1.3618,,,
28/5/2014,1.3596,,,
29/5/2014,1.3608,,,
30/5/2014,1.364,,,
2/6/2014,1.3606,,,
3/6/2014,1.3624,,,
4/6/2014,1.3619,,,
5/6/2014,1.3618,,,
6/6/2014,1.3639,,,
9/6/2014,1.3589,,,
10/6/2014,1.3543,,,
11/6/2014,1.3532,,,
12/6/2014,1.3556,,,
13/6/2014,1.3522,,,
16/6/2014,1.3578,,,
17/6/2014,1.3543,,,
18/6/2014,1.3567,,,
19/6/2014,1.362,,,
20/6/2014,1.3586,,,
23/6/2014,1.3593,,,
24/6/2014,1.3588,,,
25/6/2014,1.3638,,,
26/6/2014,1.361,,,
27/6/2014,1.3631,,,
30/6/2014,1.369,,,
1/7/2014,1.3681,,,
2/7/2014,1.3656,,,
3/7/2014,1.361,,,
4/7/2014,.,,,
7/7/2014,1.3604,,,
8/7/2014,1.3614,,,
9/7/2014,1.363,,,
10/7/2014,1.36,,,
11/7/2014,1.3598,,,
14/7/2014,1.362,,,
15/7/2014,1.3573,,,
16/7/2014,1.353,,,
17/7/2014,1.353,,,
18/7/2014,1.3515,,,
21/7/2014,1.3524,,,
22/7/2014,1.347,,,
23/7/2014,1.3462,,,
24/7/2014,1.3468,,,
25/7/2014,1.3431,,,
28/7/2014,1.344,,,
29/7/2014,1.341,,,
30/7/2014,1.3378,,,
31/7/2014,1.339,,,
1/8/2014,1.3436,,,
4/8/2014,1.3414,,,
5/8/2014,1.3366,,,
6/8/2014,1.3355,,,
7/8/2014,1.3362,,,
8/8/2014,1.3412,,,
11/8/2014,1.3385,,,
12/8/2014,1.3357,,,
13/8/2014,1.3367,,,
14/8/2014,1.3376,,,
15/8/2014,1.3392,,,
18/8/2014,1.3358,,,
19/8/2014,1.332,,,
20/8/2014,1.3284,,,
21/8/2014,1.3284,,,
22/8/2014,1.3237,,,
25/8/2014,1.3206,,,
26/8/2014,1.3189,,,
27/8/2014,1.3192,,,
28/8/2014,1.3178,,,
29/8/2014,1.315,,,
1/9/2014,.,,,
2/9/2014,1.3124,,,
3/9/2014,1.3136,,,
4/9/2014,1.2926,,,
5/9/2014,1.2956,,,
8/9/2014,1.2948,,,
9/9/2014,1.2909,,,
10/9/2014,1.2908,,,
11/9/2014,1.2936,,,
12/9/2014,1.2955,,,
15/9/2014,1.2951,,,
16/9/2014,1.2976,,,
17/9/2014,1.2958,,,
18/9/2014,1.2913,,,
19/9/2014,1.2835,,,
22/9/2014,1.2829,,,
23/9/2014,1.2858,,,
24/9/2014,1.2788,,,
25/9/2014,1.2748,,,
26/9/2014,1.2686,,,
29/9/2014,1.2703,,,
30/9/2014,1.2628,,,
1/10/2014,1.2618,,,
2/10/2014,1.267,,,
3/10/2014,1.2517,,,
6/10/2014,1.2592,,,
7/10/2014,1.2626,,,
8/10/2014,1.2683,,,
9/10/2014,1.2683,,,
10/10/2014,1.2636,,,
13/10/2014,.,,,
14/10/2014,1.266,,,
15/10/2014,1.2778,,,
16/10/2014,1.2812,,,
17/10/2014,1.2755,,,
20/10/2014,1.2783,,,
21/10/2014,1.2724,,,
22/10/2014,1.2658,,,
23/10/2014,1.2658,,,
24/10/2014,1.2675,,,
27/10/2014,1.2712,,,
28/10/2014,1.2747,,,
29/10/2014,1.2762,,,
30/10/2014,1.2622,,,
31/10/2014,1.253,,,
3/11/2014,1.2487,,,
4/11/2014,1.2554,,,
5/11/2014,1.2488,,,
6/11/2014,1.2414,,,
7/11/2014,1.2422,,,
10/11/2014,1.2425,,,
11/11/2014,.,,,
12/11/2014,1.2456,,,
13/11/2014,1.2476,,,
14/11/2014,1.2494,,,
17/11/2014,1.2447,,,
18/11/2014,1.2534,,,
19/11/2014,1.2548,,,
20/11/2014,1.2526,,,
21/11/2014,1.2394,,,
24/11/2014,1.2427,,,
25/11/2014,1.2472,,,
26/11/2014,1.2503,,,
27/11/2014,.,,,
28/11/2014,1.2438,,,
1/12/2014,1.249,,,
2/12/2014,1.239,,,
3/12/2014,1.2304,,,
4/12/2014,1.2432,,,
5/12/2014,1.2304,,,
8/12/2014,1.2292,,,
9/12/2014,1.2415,,,
10/12/2014,1.2425,,,
11/12/2014,1.2397,,,
12/12/2014,1.2484,,,
15/12/2014,1.247,,,
16/12/2014,1.2504,,,
17/12/2014,1.2406,,,
18/12/2014,1.2291,,,
19/12/2014,1.2235,,,
22/12/2014,1.2252,,,
23/12/2014,1.218,,,
24/12/2014,1.2188,,,
25/12/2014,.,,,
26/12/2014,.,,,
29/12/2014,1.2179,,,
30/12/2014,1.2174,,,
31/12/2014,1.2101,,,
1/1/2015,.,,,
2/1/2015,1.2015,,,
